timestamp,open,high,low,close,volume
2025-07-15T17:15:00+00:00,685.250,686.940,684.630,686.670,3141.55
2025-07-15T17:30:00+00:00,686.680,687.440,685.880,687.220,4008.04
2025-07-15T17:45:00+00:00,687.230,688.430,686.970,688.210,3966.14
2025-07-15T18:00:00+00:00,688.210,688.510,687.460,687.930,6359.96
2025-07-15T18:15:00+00:00,687.920,688.980,687.040,687.370,4376.00
2025-07-15T18:30:00+00:00,687.380,687.490,683.520,684.800,12943.80
2025-07-15T18:45:00+00:00,684.810,686.630,684.640,685.540,4292.76
2025-07-15T19:00:00+00:00,685.530,687.440,685.140,687.150,2839.06
2025-07-15T19:15:00+00:00,687.140,688.200,686.850,687.450,3644.32
2025-07-15T19:30:00+00:00,687.450,687.660,684.770,684.860,3214.53
2025-07-15T19:45:00+00:00,684.850,685.340,683.550,684.910,4142.30
2025-07-15T20:00:00+00:00,684.910,686.480,683.600,686.240,4063.96
2025-07-15T20:15:00+00:00,686.240,686.630,684.780,685.980,2841.42
2025-07-15T20:30:00+00:00,685.980,686.220,684.610,685.880,3120.93
2025-07-15T20:45:00+00:00,685.880,686.220,684.960,684.960,1478.98
2025-07-15T21:00:00+00:00,684.970,687.420,684.890,687.340,3085.42
2025-07-15T21:15:00+00:00,687.350,687.780,686.900,687.690,1650.63
2025-07-15T21:30:00+00:00,687.690,689.500,687.370,689.260,2775.72
2025-07-15T21:45:00+00:00,689.260,689.520,688.420,689.460,1173.02
2025-07-15T22:00:00+00:00,689.460,689.530,687.790,689.310,2520.86
2025-07-15T22:15:00+00:00,689.320,689.880,689.060,689.500,2010.45
2025-07-15T22:30:00+00:00,689.490,690.510,688.600,690.500,2361.61
2025-07-15T22:45:00+00:00,690.510,691.280,689.860,691.210,3193.01
2025-07-15T23:00:00+00:00,691.210,693.250,691.210,693.170,6423.42
2025-07-15T23:15:00+00:00,693.180,693.540,692.700,692.950,2970.63
2025-07-15T23:30:00+00:00,692.950,693.070,690.350,691.380,9541.42
2025-07-15T23:45:00+00:00,691.380,691.380,690.080,690.370,3907.44
2025-07-16T00:00:00+00:00,690.370,690.520,688.680,688.880,4885.90
2025-07-16T00:15:00+00:00,688.880,691.070,688.800,690.920,2991.89
2025-07-16T00:30:00+00:00,690.920,693.150,690.920,692.850,4450.90
2025-07-16T00:45:00+00:00,692.840,693.970,692.350,693.040,4548.29
2025-07-16T01:00:00+00:00,693.040,693.040,691.660,691.790,2352.92
2025-07-16T01:15:00+00:00,691.790,692.340,691.010,691.380,2230.75
2025-07-16T01:30:00+00:00,691.380,691.650,690.650,690.650,2036.10
2025-07-16T01:45:00+00:00,690.650,691.600,690.160,690.860,2157.31
2025-07-16T02:00:00+00:00,690.870,691.150,689.800,690.640,3551.05
2025-07-16T02:15:00+00:00,690.640,690.910,688.040,688.240,4166.59
2025-07-16T02:30:00+00:00,688.230,688.300,686.280,686.610,4328.58
2025-07-16T02:45:00+00:00,686.610,688.120,686.530,688.070,2366.40
2025-07-16T03:00:00+00:00,688.080,688.980,687.010,687.300,2788.09
2025-07-16T03:15:00+00:00,687.310,688.490,687.310,687.900,2100.73
2025-07-16T03:30:00+00:00,687.900,689.050,687.890,688.970,1932.60
2025-07-16T03:45:00+00:00,688.970,688.970,687.930,688.200,2173.82
2025-07-16T04:00:00+00:00,688.210,688.420,685.430,685.440,4632.99
2025-07-16T04:15:00+00:00,685.440,686.970,685.440,686.960,2204.21
