timestamp,open,high,low,close,volume
2024-10-17T22:30:00+00:00,591.450,591.930,591.280,591.930,1780.27
2024-10-17T22:45:00+00:00,591.930,592.260,591.540,592.200,2062.46
2024-10-17T23:00:00+00:00,592.200,592.270,591.040,591.340,1642.53
2024-10-17T23:15:00+00:00,591.350,592.260,591.350,591.930,1925.85
2024-10-17T23:30:00+00:00,591.930,592.440,591.220,592.180,1513.94
2024-10-17T23:45:00+00:00,592.190,592.910,592.000,592.830,2102.36
2024-10-18T00:00:00+00:00,592.840,593.140,592.500,592.790,3063.48
2024-10-18T00:15:00+00:00,592.780,593.460,591.910,593.080,3906.79
2024-10-18T00:30:00+00:00,593.080,593.080,591.810,592.820,2530.31
2024-10-18T00:45:00+00:00,592.830,593.040,592.040,592.220,1873.46
2024-10-18T01:00:00+00:00,592.230,594.340,592.160,593.540,5239.09
2024-10-18T01:15:00+00:00,593.540,594.960,593.230,594.950,4411.19
2024-10-18T01:30:00+00:00,594.950,595.690,594.060,595.640,5603.91
2024-10-18T01:45:00+00:00,595.650,598.600,595.560,597.390,13923.17
2024-10-18T02:00:00+00:00,597.400,597.660,595.560,595.930,6758.76
2024-10-18T02:15:00+00:00,595.930,596.790,595.250,596.330,3055.93
2024-10-18T02:30:00+00:00,596.320,597.440,596.160,596.410,3560.85
2024-10-18T02:45:00+00:00,596.400,597.430,596.300,596.940,2400.87
2024-10-18T03:00:00+00:00,596.930,597.140,595.300,595.350,3796.64
2024-10-18T03:15:00+00:00,595.350,595.790,594.430,595.010,4106.18
2024-10-18T03:30:00+00:00,595.010,595.680,594.840,595.560,2227.79
2024-10-18T03:45:00+00:00,595.570,595.570,593.890,594.100,2776.93
2024-10-18T04:00:00+00:00,594.110,595.460,593.920,595.460,3267.72
2024-10-18T04:15:00+00:00,595.460,596.580,595.320,596.270,1818.74
2024-10-18T04:30:00+00:00,596.280,596.500,595.460,595.660,2907.69
2024-10-18T04:45:00+00:00,595.650,595.700,594.530,594.670,3018.35
2024-10-18T05:00:00+00:00,594.670,595.200,594.150,595.190,2688.66
2024-10-18T05:15:00+00:00,595.190,595.880,595.190,595.550,2132.12
2024-10-18T05:30:00+00:00,595.550,596.310,595.510,595.930,2843.27
2024-10-18T05:45:00+00:00,595.920,597.780,595.740,597.620,4185.45
2024-10-18T06:00:00+00:00,597.620,598.000,596.940,597.900,3761.88
2024-10-18T06:15:00+00:00,597.910,599.290,597.810,598.110,8137.97
2024-10-18T06:30:00+00:00,598.100,598.790,597.470,597.930,4264.82
2024-10-18T06:45:00+00:00,597.930,598.180,597.290,597.930,3252.39
2024-10-18T07:00:00+00:00,597.930,598.560,597.060,597.120,3298.60
2024-10-18T07:15:00+00:00,597.120,598.640,597.020,598.270,2344.56
2024-10-18T07:30:00+00:00,598.270,598.440,597.240,597.420,3631.17
2024-10-18T07:45:00+00:00,597.420,598.160,596.640,597.890,3063.16
2024-10-18T08:00:00+00:00,597.880,598.950,597.340,597.560,7965.38
2024-10-18T08:15:00+00:00,597.550,598.090,597.540,597.880,1651.38
2024-10-18T08:30:00+00:00,597.870,598.420,597.590,598.010,1797.00
2024-10-18T08:45:00+00:00,598.010,598.590,597.400,597.410,3000.28
2024-10-18T09:00:00+00:00,597.410,598.400,597.140,598.040,2715.05
2024-10-18T09:15:00+00:00,598.040,598.290,597.080,597.440,1740.39
2024-10-18T09:30:00+00:00,597.440,597.870,597.060,597.470,1911.17
2024-10-18T09:45:00+00:00,597.470,597.870,597.110,597.280,1662.92
2024-10-18T10:00:00+00:00,597.280,597.680,597.110,597.630,1537.60
2024-10-18T10:15:00+00:00,597.630,598.250,597.500,597.870,2440.15
2024-10-18T10:30:00+00:00,597.880,598.080,596.890,596.920,1944.33
2024-10-18T10:45:00+00:00,596.910,597.290,596.170,596.730,3437.79
2024-10-18T11:00:00+00:00,596.730,597.450,596.530,597.430,1454.63
2024-10-18T11:15:00+00:00,597.440,597.470,596.150,596.200,1933.10
2024-10-18T11:30:00+00:00,596.190,596.440,595.250,595.560,3206.82
2024-10-18T11:45:00+00:00,595.560,596.100,595.000,595.190,4077.93
2024-10-18T12:00:00+00:00,595.200,595.600,594.910,595.020,3887.00
2024-10-18T12:15:00+00:00,595.020,595.160,594.150,594.940,6303.48
2024-10-18T12:30:00+00:00,594.940,595.420,594.380,595.260,3629.27
2024-10-18T12:45:00+00:00,595.260,595.260,594.390,594.900,3101.91
2024-10-18T13:00:00+00:00,594.900,596.040,594.730,595.450,3807.92
2024-10-18T13:15:00+00:00,595.450,596.020,595.290,595.750,2134.49
2024-10-18T13:30:00+00:00,595.760,597.510,595.240,597.390,4496.60
2024-10-18T13:45:00+00:00,597.380,597.500,595.820,597.500,3703.58
2024-10-18T14:00:00+00:00,597.490,599.170,596.110,596.500,14203.85
2024-10-18T14:15:00+00:00,596.510,597.860,595.540,597.040,7032.26
2024-10-18T14:30:00+00:00,597.050,599.500,596.980,598.970,16078.63
2024-10-18T14:45:00+00:00,598.970,599.890,598.000,599.570,18962.51
2024-10-18T15:00:00+00:00,599.560,601.780,599.550,600.140,13852.97
2024-10-18T15:15:00+00:00,600.150,601.230,599.580,601.110,6349.28
2024-10-18T15:30:00+00:00,601.110,602.000,600.750,601.570,9905.68
2024-10-18T15:45:00+00:00,601.570,602.130,600.690,600.690,5107.47
2024-10-18T16:00:00+00:00,600.690,600.900,598.270,598.980,5768.52
2024-10-18T16:15:00+00:00,598.970,600.930,598.850,600.510,5204.30
2024-10-18T16:30:00+00:00,600.510,601.550,599.370,601.370,3288.43
2024-10-18T16:45:00+00:00,601.380,602.360,600.610,601.460,3478.74
2024-10-18T17:00:00+00:00,601.460,602.120,601.000,601.740,4190.77
2024-10-18T17:15:00+00:00,601.740,601.890,600.070,600.270,4029.49
2024-10-18T17:30:00+00:00,600.270,601.210,599.900,600.680,1839.23
2024-10-18T17:45:00+00:00,600.680,601.320,600.000,600.010,2492.83
2024-10-18T18:00:00+00:00,600.000,600.780,599.290,600.690,2353.28
2024-10-18T18:15:00+00:00,600.690,601.900,600.650,601.680,2301.46
2024-10-18T18:30:00+00:00,601.690,602.540,601.280,601.960,3322.18
2024-10-18T18:45:00+00:00,601.960,602.470,600.500,601.270,4401.25
2024-10-18T19:00:00+00:00,601.280,602.000,600.650,601.210,2170.98
2024-10-18T19:15:00+00:00,601.210,601.210,600.220,600.430,1784.24
2024-10-18T19:30:00+00:00,600.420,600.700,599.500,599.770,2067.35
2024-10-18T19:45:00+00:00,599.770,599.990,599.170,599.470,2150.55
2024-10-18T20:00:00+00:00,599.470,599.840,599.000,599.750,1765.52
2024-10-18T20:15:00+00:00,599.740,599.920,598.850,599.500,1270.78
2024-10-18T20:30:00+00:00,599.500,600.640,599.360,600.420,1852.52
2024-10-18T20:45:00+00:00,600.420,600.420,599.610,599.900,1724.44
2024-10-18T21:00:00+00:00,599.900,600.000,599.290,599.820,1812.38
2024-10-18T21:15:00+00:00,599.790,600.320,599.750,600.000,1942.93
2024-10-18T21:30:00+00:00,600.000,600.310,599.670,600.010,1031.24
2024-10-18T21:45:00+00:00,600.010,600.210,597.750,599.230,9369.69
2024-10-18T22:00:00+00:00,599.220,599.430,598.480,598.970,3032.03
2024-10-18T22:15:00+00:00,598.960,599.420,598.520,599.160,1204.81
2024-10-18T22:30:00+00:00,599.150,599.520,598.770,599.350,1511.71
2024-10-18T22:45:00+00:00,599.350,599.400,597.810,598.590,6542.39
2024-10-18T23:00:00+00:00,598.580,599.870,598.580,599.860,1348.89
2024-10-18T23:15:00+00:00,599.870,600.220,599.730,600.110,1133.77
2024-10-18T23:30:00+00:00,600.110,600.110,599.360,599.620,978.91
2024-10-18T23:45:00+00:00,599.620,599.710,599.020,599.030,1075.50
2024-10-19T00:00:00+00:00,599.030,599.780,598.950,599.710,2844.63
2024-10-19T00:15:00+00:00,599.710,600.070,599.530,599.920,1557.47
2024-10-19T00:30:00+00:00,599.920,599.920,598.860,598.950,1342.59
2024-10-19T00:45:00+00:00,598.950,599.640,598.660,599.300,2157.42
2024-10-19T01:00:00+00:00,599.300,600.280,599.230,600.220,2462.76
2024-10-19T01:15:00+00:00,600.220,600.290,599.750,600.130,1798.44
2024-10-19T01:30:00+00:00,600.120,600.870,599.720,600.830,1663.74
2024-10-19T01:45:00+00:00,600.830,600.950,599.690,599.700,1799.37
2024-10-19T02:00:00+00:00,599.700,601.000,599.570,601.000,1574.35
2024-10-19T02:15:00+00:00,601.000,601.300,600.790,601.020,1524.02
2024-10-19T02:30:00+00:00,601.010,601.100,600.190,600.310,1668.31
