timestamp,open,high,low,close,volume
2025-07-15T17:30:00+00:00,2.9307,2.9325,2.9213,2.9299,8814890.6
2025-07-15T17:45:00+00:00,2.9300,2.9400,2.9281,2.9398,10210442.0
2025-07-15T18:00:00+00:00,2.9399,2.9419,2.9273,2.9335,11223543.6
2025-07-15T18:15:00+00:00,2.9335,2.9470,2.9171,2.9198,16277596.8
2025-07-15T18:30:00+00:00,2.9198,2.9207,2.8823,2.8980,30968193.7
2025-07-15T18:45:00+00:00,2.8981,2.9118,2.8945,2.9039,10030654.6
2025-07-15T19:00:00+00:00,2.9039,2.9235,2.8995,2.9160,11988648.3
2025-07-15T19:15:00+00:00,2.9160,2.9216,2.9022,2.9022,6543602.3
2025-07-15T19:30:00+00:00,2.9022,2.9056,2.8733,2.8751,16023500.9
2025-07-15T19:45:00+00:00,2.8752,2.8765,2.8576,2.8634,15998920.4
2025-07-15T20:00:00+00:00,2.8633,2.8777,2.8544,2.8752,15659292.9
2025-07-15T20:15:00+00:00,2.8752,2.8803,2.8594,2.8792,8009809.3
2025-07-15T20:30:00+00:00,2.8792,2.8838,2.8697,2.8776,5259481.0
2025-07-15T20:45:00+00:00,2.8777,2.8820,2.8653,2.8656,4418646.5
2025-07-15T21:00:00+00:00,2.8655,2.8898,2.8586,2.8879,7175401.1
2025-07-15T21:15:00+00:00,2.8879,2.8966,2.8839,2.8939,4513351.1
2025-07-15T21:30:00+00:00,2.8940,2.9120,2.8888,2.9086,7620798.2
2025-07-15T21:45:00+00:00,2.9086,2.9122,2.8962,2.9010,3762228.3
2025-07-15T22:00:00+00:00,2.9010,2.9049,2.8822,2.8975,8491453.6
2025-07-15T22:15:00+00:00,2.8974,2.9018,2.8959,2.8985,2568663.3
2025-07-15T22:30:00+00:00,2.8985,2.9074,2.8907,2.9051,5138605.9
2025-07-15T22:45:00+00:00,2.9051,2.9120,2.9046,2.9095,3924277.2
2025-07-15T23:00:00+00:00,2.9094,2.9301,2.9091,2.9201,16643516.0
2025-07-15T23:15:00+00:00,2.9201,2.9250,2.9160,2.9170,6908723.3
2025-07-15T23:30:00+00:00,2.9170,2.9242,2.9115,2.9233,5202616.9
2025-07-15T23:45:00+00:00,2.9233,2.9237,2.9164,2.9203,4201788.1
2025-07-16T00:00:00+00:00,2.9203,2.9213,2.9035,2.9047,7538454.4
2025-07-16T00:15:00+00:00,2.9046,2.9173,2.9040,2.9143,5172528.3
2025-07-16T00:30:00+00:00,2.9143,2.9345,2.9143,2.9300,10515520.9
2025-07-16T00:45:00+00:00,2.9300,2.9377,2.9256,2.9334,6796136.0
2025-07-16T01:00:00+00:00,2.9335,2.9386,2.9265,2.9293,7866933.6
2025-07-16T01:15:00+00:00,2.9293,2.9361,2.9277,2.9290,4680957.9
2025-07-16T01:30:00+00:00,2.9291,2.9291,2.9200,2.9234,5466884.7
2025-07-16T01:45:00+00:00,2.9233,2.9247,2.9166,2.9213,4286203.8
2025-07-16T02:00:00+00:00,2.9213,2.9217,2.9050,2.9112,7964052.1
2025-07-16T02:15:00+00:00,2.9111,2.9115,2.8900,2.8966,11361153.5
2025-07-16T02:30:00+00:00,2.8966,2.8982,2.8780,2.8859,10335879.2
2025-07-16T02:45:00+00:00,2.8858,2.9006,2.8854,2.8986,5963849.5
2025-07-16T03:00:00+00:00,2.8985,2.9043,2.8922,2.8930,5721939.0
2025-07-16T03:15:00+00:00,2.8929,2.9025,2.8929,2.8996,3516670.5
2025-07-16T03:30:00+00:00,2.8995,2.9076,2.8990,2.9073,3764417.3
2025-07-16T03:45:00+00:00,2.9073,2.9076,2.9011,2.9054,2652454.3
2025-07-16T04:00:00+00:00,2.9054,2.9061,2.8919,2.8929,5075341.0
2025-07-16T04:15:00+00:00,2.8928,2.9048,2.8928,2.9044,4422864.5
2025-07-16T04:30:00+00:00,2.9044,2.9168,2.9023,2.9124,4814476.8
2025-07-16T04:45:00+00:00,2.9123,2.9157,2.9064,2.9117,4123913.0
2025-07-16T05:00:00+00:00,2.9117,2.9255,2.9098,2.9236,7803415.1
2025-07-16T05:15:00+00:00,2.9236,2.9293,2.9193,2.9230,7405934.6
2025-07-16T05:30:00+00:00,2.9231,2.9309,2.9190,2.9279,5655177.4
2025-07-16T05:45:00+00:00,2.9280,2.9288,2.9151,2.9188,5191410.0
2025-07-16T06:00:00+00:00,2.9188,2.9266,2.9130,2.9233,5695702.2
2025-07-16T06:15:00+00:00,2.9234,2.9315,2.9186,2.9232,6566796.7
2025-07-16T06:30:00+00:00,2.9233,2.9356,2.9211,2.9351,9472606.5
2025-07-16T06:45:00+00:00,2.9351,2.9377,2.9307,2.9360,7094839.9
